Nome,Tipologia,Denominazione,Descrizione,Valore minimo,Valore massimo,Materia prima,Regione,Province,Città
Vino 'Benaco Bresciano' Novello,"vino 'Novello ', vino 'Novello'",IGT vino 'Benaco Bresciano',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Groppello', Vitigno 'Marzemino', Vitigno 'Barbera', Vitigno 'Sangiovese', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Merlot', Vitigno 'Nebbiolo', Vitigno 'Pinot Nero', Vitigno 'Rebo': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Groppello', Vitigno 'Marzemino', Vitigno 'Merlot', Vitigno 'Nebbiolo', Vitigno 'Pinot Nero', Vitigno 'Rebo', Vitigno 'Sangiovese'",Lombardia,"Brescia, Provincia di Brescia","Bedizzole, Desenzano del Garda, Gardone Riviera, Gargnano, Limone sul Garda, Sirmione, Toscolano-Maderno"
Vino 'Benaco Bresciano' Novello,"vino 'Novello ', vino 'Novello'",IGT vino 'Benaco Bresciano',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Groppello', Vitigno 'Marzemino', Vitigno 'Barbera', Vitigno 'Sangiovese', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Merlot', Vitigno 'Nebbiolo', Vitigno 'Pinot Nero', Vitigno 'Rebo': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Groppello', Vitigno 'Marzemino', Vitigno 'Merlot', Vitigno 'Nebbiolo', Vitigno 'Pinot Nero', Vitigno 'Rebo', Vitigno 'Sangiovese'",Valle d'Aosta,Provincia di Agrigento,"Calvagese della Riviera, Gavardo, Lonato del Garda, Moniga del Garda, Muscoline, Padenghe sul Garda, Pozzolengo, Prevalle, Puegnago sul Garda, San Felice del Benaco, Soiano del Lago, Tignale, Tremosine"
Vino 'Benaco Bresciano' Bianco Frizzante,vino 'Bianco Frizzante',IGT vino 'Benaco Bresciano',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Riesling Renano', Vitigno 'Riesling Italico', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano', Vitigno 'Pinot Grigio', Vitigno 'Manzoni Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay', Vitigno 'Manzoni Bianco', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano'",Lombardia,"Brescia, Provincia di Brescia","Bedizzole, Desenzano del Garda, Gardone Riviera, Gargnano, Limone sul Garda, Sirmione, Toscolano-Maderno"
Vino 'Benaco Bresciano' Bianco Frizzante,vino 'Bianco Frizzante',IGT vino 'Benaco Bresciano',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Riesling Renano', Vitigno 'Riesling Italico', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano', Vitigno 'Pinot Grigio', Vitigno 'Manzoni Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay', Vitigno 'Manzoni Bianco', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano'",Valle d'Aosta,Provincia di Agrigento,"Calvagese della Riviera, Gavardo, Lonato del Garda, Moniga del Garda, Muscoline, Padenghe sul Garda, Pozzolengo, Prevalle, Puegnago sul Garda, San Felice del Benaco, Soiano del Lago, Tignale, Tremosine"
Vino 'Benaco Bresciano' Bianco Passito,vino 'Bianco Passito',IGT vino 'Benaco Bresciano',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Riesling Renano', Vitigno 'Riesling Italico', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano', Vitigno 'Pinot Grigio', Vitigno 'Manzoni Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay', Vitigno 'Manzoni Bianco', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano'",Lombardia,"Brescia, Provincia di Brescia","Bedizzole, Desenzano del Garda, Gardone Riviera, Gargnano, Limone sul Garda, Sirmione, Toscolano-Maderno"
Vino 'Benaco Bresciano' Bianco Passito,vino 'Bianco Passito',IGT vino 'Benaco Bresciano',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Riesling Renano', Vitigno 'Riesling Italico', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano', Vitigno 'Pinot Grigio', Vitigno 'Manzoni Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay', Vitigno 'Manzoni Bianco', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano'",Valle d'Aosta,Provincia di Agrigento,"Calvagese della Riviera, Gavardo, Lonato del Garda, Moniga del Garda, Muscoline, Padenghe sul Garda, Pozzolengo, Prevalle, Puegnago sul Garda, San Felice del Benaco, Soiano del Lago, Tignale, Tremosine"
Vino 'Benaco Bresciano' Rosso,vino 'Rosso',IGT vino 'Benaco Bresciano',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Groppello', Vitigno 'Marzemino', Vitigno 'Barbera', Vitigno 'Sangiovese', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Merlot', Vitigno 'Nebbiolo', Vitigno 'Pinot Nero', Vitigno 'Rebo': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Groppello', Vitigno 'Marzemino', Vitigno 'Merlot', Vitigno 'Nebbiolo', Vitigno 'Pinot Nero', Vitigno 'Rebo', Vitigno 'Sangiovese'",Lombardia,"Brescia, Provincia di Brescia","Bedizzole, Desenzano del Garda, Gardone Riviera, Gargnano, Limone sul Garda, Sirmione, Toscolano-Maderno"
Vino 'Benaco Bresciano' Rosso,vino 'Rosso',IGT vino 'Benaco Bresciano',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Groppello', Vitigno 'Marzemino', Vitigno 'Barbera', Vitigno 'Sangiovese', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Merlot', Vitigno 'Nebbiolo', Vitigno 'Pinot Nero', Vitigno 'Rebo': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Groppello', Vitigno 'Marzemino', Vitigno 'Merlot', Vitigno 'Nebbiolo', Vitigno 'Pinot Nero', Vitigno 'Rebo', Vitigno 'Sangiovese'",Valle d'Aosta,Provincia di Agrigento,"Calvagese della Riviera, Gavardo, Lonato del Garda, Moniga del Garda, Muscoline, Padenghe sul Garda, Pozzolengo, Prevalle, Puegnago sul Garda, San Felice del Benaco, Soiano del Lago, Tignale, Tremosine"
"Vino 'Benaco Bresciano' Bianco, varietà un vitigno a bacca bianca tra: Riesling, Chardonnay, Pinot bianco, Pinot grigio, Trebbiano, Incrocio Manzoni'",vino 'Bianco',IGT vino 'Benaco Bresciano',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Riesling Renano', Vitigno 'Riesling Italico', Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano', Vitigno 'Manzoni Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay', Vitigno 'Manzoni Bianco', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano'",Lombardia,"Brescia, Provincia di Brescia","Bedizzole, Desenzano del Garda, Gardone Riviera, Gargnano, Limone sul Garda, Sirmione, Toscolano-Maderno"
"Vino 'Benaco Bresciano' Bianco, varietà un vitigno a bacca bianca tra: Riesling, Chardonnay, Pinot bianco, Pinot grigio, Trebbiano, Incrocio Manzoni'",vino 'Bianco',IGT vino 'Benaco Bresciano',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Riesling Renano', Vitigno 'Riesling Italico', Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano', Vitigno 'Manzoni Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay', Vitigno 'Manzoni Bianco', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano'",Valle d'Aosta,Provincia di Agrigento,"Calvagese della Riviera, Gavardo, Lonato del Garda, Moniga del Garda, Muscoline, Padenghe sul Garda, Pozzolengo, Prevalle, Puegnago sul Garda, San Felice del Benaco, Soiano del Lago, Tignale, Tremosine"
Vino 'Benaco Bresciano' Bianco,vino 'Bianco',IGT vino 'Benaco Bresciano',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Riesling Renano', Vitigno 'Riesling Italico', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano', Vitigno 'Pinot Grigio', Vitigno 'Manzoni Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay', Vitigno 'Manzoni Bianco', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano'",Lombardia,"Brescia, Provincia di Brescia","Bedizzole, Desenzano del Garda, Gardone Riviera, Gargnano, Limone sul Garda, Sirmione, Toscolano-Maderno"
Vino 'Benaco Bresciano' Bianco,vino 'Bianco',IGT vino 'Benaco Bresciano',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Riesling Renano', Vitigno 'Riesling Italico', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano', Vitigno 'Pinot Grigio', Vitigno 'Manzoni Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay', Vitigno 'Manzoni Bianco', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano'",Valle d'Aosta,Provincia di Agrigento,"Calvagese della Riviera, Gavardo, Lonato del Garda, Moniga del Garda, Muscoline, Padenghe sul Garda, Pozzolengo, Prevalle, Puegnago sul Garda, San Felice del Benaco, Soiano del Lago, Tignale, Tremosine"
"Vino 'Benaco Bresciano' Rosso, varietà un vitigno a bacca nera tra: Marzemino, Barbera, Merlot, Cabernet, Pinot nero, Sangiovese # Rebo'",vino 'Rosso',IGT vino 'Benaco Bresciano',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Marzemino', Vitigno 'Barbera', Vitigno 'Merlot', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Pinot Nero', Vitigno 'Sangiovese', Vitigno 'Rebo': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Marzemino', Vitigno 'Merlot', Vitigno 'Pinot Nero', Vitigno 'Rebo', Vitigno 'Sangiovese'",Lombardia,"Brescia, Provincia di Brescia","Bedizzole, Desenzano del Garda, Gardone Riviera, Gargnano, Limone sul Garda, Sirmione, Toscolano-Maderno"
"Vino 'Benaco Bresciano' Rosso, varietà un vitigno a bacca nera tra: Marzemino, Barbera, Merlot, Cabernet, Pinot nero, Sangiovese # Rebo'",vino 'Rosso',IGT vino 'Benaco Bresciano',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Marzemino', Vitigno 'Barbera', Vitigno 'Merlot', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Pinot Nero', Vitigno 'Sangiovese', Vitigno 'Rebo': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Marzemino', Vitigno 'Merlot', Vitigno 'Pinot Nero', Vitigno 'Rebo', Vitigno 'Sangiovese'",Valle d'Aosta,Provincia di Agrigento,"Calvagese della Riviera, Gavardo, Lonato del Garda, Moniga del Garda, Muscoline, Padenghe sul Garda, Pozzolengo, Prevalle, Puegnago sul Garda, San Felice del Benaco, Soiano del Lago, Tignale, Tremosine"
"Vino 'Benaco Bresciano' Novello, varietà un vitigno a bacca nera tra: Marzemino, Barbera, Merlot, Cabernet, Pinot nero, Sangiovese, Rebo'","vino 'Novello ', vino 'Novello'",IGT vino 'Benaco Bresciano',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Marzemino', Vitigno 'Barbera', Vitigno 'Merlot', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Pinot Nero', Vitigno 'Sangiovese', Vitigno 'Rebo': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Marzemino', Vitigno 'Merlot', Vitigno 'Pinot Nero', Vitigno 'Rebo', Vitigno 'Sangiovese'",Lombardia,"Brescia, Provincia di Brescia","Bedizzole, Desenzano del Garda, Gardone Riviera, Gargnano, Limone sul Garda, Sirmione, Toscolano-Maderno"
"Vino 'Benaco Bresciano' Novello, varietà un vitigno a bacca nera tra: Marzemino, Barbera, Merlot, Cabernet, Pinot nero, Sangiovese, Rebo'","vino 'Novello ', vino 'Novello'",IGT vino 'Benaco Bresciano',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Marzemino', Vitigno 'Barbera', Vitigno 'Merlot', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Pinot Nero', Vitigno 'Sangiovese', Vitigno 'Rebo': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Marzemino', Vitigno 'Merlot', Vitigno 'Pinot Nero', Vitigno 'Rebo', Vitigno 'Sangiovese'",Valle d'Aosta,Provincia di Agrigento,"Calvagese della Riviera, Gavardo, Lonato del Garda, Moniga del Garda, Muscoline, Padenghe sul Garda, Pozzolengo, Prevalle, Puegnago sul Garda, San Felice del Benaco, Soiano del Lago, Tignale, Tremosine"
"Vino 'Benaco Bresciano' Rosso Frizzante, varietà un vitigno a bacca nera tra: Marzemino, Barbera, Merlot, Cabernet, Pinot nero, Sangiovese, Rebo'",vino 'Rosso Frizzante',IGT vino 'Benaco Bresciano',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Marzemino', Vitigno 'Barbera', Vitigno 'Merlot', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Pinot Nero', Vitigno 'Sangiovese', Vitigno 'Rebo': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Marzemino', Vitigno 'Merlot', Vitigno 'Pinot Nero', Vitigno 'Rebo', Vitigno 'Sangiovese'",Lombardia,"Brescia, Provincia di Brescia","Bedizzole, Desenzano del Garda, Gardone Riviera, Gargnano, Limone sul Garda, Sirmione, Toscolano-Maderno"
"Vino 'Benaco Bresciano' Rosso Frizzante, varietà un vitigno a bacca nera tra: Marzemino, Barbera, Merlot, Cabernet, Pinot nero, Sangiovese, Rebo'",vino 'Rosso Frizzante',IGT vino 'Benaco Bresciano',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Marzemino', Vitigno 'Barbera', Vitigno 'Merlot', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Pinot Nero', Vitigno 'Sangiovese', Vitigno 'Rebo': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Marzemino', Vitigno 'Merlot', Vitigno 'Pinot Nero', Vitigno 'Rebo', Vitigno 'Sangiovese'",Valle d'Aosta,Provincia di Agrigento,"Calvagese della Riviera, Gavardo, Lonato del Garda, Moniga del Garda, Muscoline, Padenghe sul Garda, Pozzolengo, Prevalle, Puegnago sul Garda, San Felice del Benaco, Soiano del Lago, Tignale, Tremosine"
"Vino 'Benaco Bresciano' Bianco Frizzante, varietà un vitigno a bacca bianca tra: Riesling, Chardonnay, Pinot bianco, Pinot grigio, Trebbiano, Incrocio Manzoni'",vino 'Bianco Frizzante',IGT vino 'Benaco Bresciano',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Riesling Renano', Vitigno 'Riesling Italico', Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano', Vitigno 'Manzoni Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay', Vitigno 'Manzoni Bianco', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano'",Lombardia,"Brescia, Provincia di Brescia","Bedizzole, Desenzano del Garda, Gardone Riviera, Gargnano, Limone sul Garda, Sirmione, Toscolano-Maderno"
"Vino 'Benaco Bresciano' Bianco Frizzante, varietà un vitigno a bacca bianca tra: Riesling, Chardonnay, Pinot bianco, Pinot grigio, Trebbiano, Incrocio Manzoni'",vino 'Bianco Frizzante',IGT vino 'Benaco Bresciano',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Riesling Renano', Vitigno 'Riesling Italico', Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano', Vitigno 'Manzoni Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay', Vitigno 'Manzoni Bianco', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano'",Valle d'Aosta,Provincia di Agrigento,"Calvagese della Riviera, Gavardo, Lonato del Garda, Moniga del Garda, Muscoline, Padenghe sul Garda, Pozzolengo, Prevalle, Puegnago sul Garda, San Felice del Benaco, Soiano del Lago, Tignale, Tremosine"
Vino 'Valle d'Aosta o Vallée d'Aoste Chambave Moscato o Chambave Muscat' Bianco,vino 'Bianco',DOC vino 'Valle d'Aosta o Vallée d'Aoste Chambave Moscato o Chambave Muscat',Vitigno 'Moscato Bianco O Muscat Petit Grain': 100%,,,Vitigno 'Moscato Bianco O Muscat Petit Grain',Valle d'Aosta,Provincia di Agrigento,"Ch%C3%A2tillon, Aosta Valley, Chambave, Montjovet, Pontey, Saint-Denis, Aosta Valley, Saint-Vincent, Aosta Valley, Verrayes"
Vino 'Valle d'Aosta o Vallée d'Aoste Chambave Moscato o Chambave Muscat' Bianco Passito O Fletrì,vino 'Bianco Passito O Fletrì',DOC vino 'Valle d'Aosta o Vallée d'Aoste Chambave Moscato o Chambave Muscat',Vitigno 'Moscato Bianco O Muscat Petit Grain': 100%,,,Vitigno 'Moscato Bianco O Muscat Petit Grain',Valle d'Aosta,Provincia di Agrigento,"Ch%C3%A2tillon, Aosta Valley, Chambave, Montjovet, Pontey, Saint-Denis, Aosta Valley, Saint-Vincent, Aosta Valley, Verrayes"
Vino 'Valle d'Aosta o Vallée d'Aoste Donnas' Rosso,vino 'Rosso',DOC vino 'Valle d'Aosta o Vallée d'Aoste Donnas',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Nebbiolo': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Nebbiolo'",Valle d'Aosta,Provincia di Agrigento,"Donnas, Perloz, Pont-Saint-Martin, Aosta Valley"
Vino 'Valle d'Aosta o Vallée d'Aoste Enfer d'Arvier' Rosso,vino 'Rosso',DOC vino 'Valle d'Aosta o Vallée d'Aoste Enfer d'Arvier',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Petit Rouge': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Petit Rouge'",Valle d'Aosta,Provincia di Agrigento,Arvier
Vino 'Valle d'Aosta o Vallée d'Aoste Nus' Malvoisie Passito O FléTri,vino 'Malvoisie Passito O FléTri',DOC vino 'Valle d'Aosta o Vallée d'Aoste Nus',Vitigno 'Pinot Grigio': 100%,,,Vitigno 'Pinot Grigio',Valle d'Aosta,Provincia di Agrigento,"Aosta, Saint-Christophe, Aosta Valley"
Vino 'Valle d'Aosta o Vallée d'Aoste Nus' Malvoisie Passito O FléTri,vino 'Malvoisie Passito O FléTri',DOC vino 'Valle d'Aosta o Vallée d'Aoste Nus',Vitigno 'Pinot Grigio': 100%,,,Vitigno 'Pinot Grigio',Valle d'Aosta,Provincia di Agrigento,"F%C3%A9nis, Nus, Quart, Aosta Valley"
Vino 'Valle d'Aosta o Vallée d'Aoste Nus' Rosso,vino 'Rosso',DOC vino 'Valle d'Aosta o Vallée d'Aoste Nus',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 30%, Vitigno 'Petit Rouge': minimo (>=) 30%, Vitigno 'Vien De Nus': minimo (>=) 40%","30%, 40%",30%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Petit Rouge', Vitigno 'Vien De Nus'",Valle d'Aosta,Provincia di Agrigento,"Aosta, Saint-Christophe, Aosta Valley"
Vino 'Valle d'Aosta o Vallée d'Aoste Nus' Rosso,vino 'Rosso',DOC vino 'Valle d'Aosta o Vallée d'Aoste Nus',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 30%, Vitigno 'Petit Rouge': minimo (>=) 30%, Vitigno 'Vien De Nus': minimo (>=) 40%","30%, 40%",30%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Petit Rouge', Vitigno 'Vien De Nus'",Valle d'Aosta,Provincia di Agrigento,"F%C3%A9nis, Nus, Quart, Aosta Valley"
Vino 'Valle d'Aosta o Vallée d'Aoste Nus Malvoise' Bianco,vino 'Bianco',DOC vino 'Valle d'Aosta o Vallée d'Aoste Nus Malvoise',Vitigno 'Pinot Grigio': 100%,,,Vitigno 'Pinot Grigio',Valle d'Aosta,Provincia di Agrigento,"Aosta, Saint-Christophe, Aosta Valley"
Vino 'Valle d'Aosta o Vallée d'Aoste Nus Malvoise' Bianco,vino 'Bianco',DOC vino 'Valle d'Aosta o Vallée d'Aoste Nus Malvoise',Vitigno 'Pinot Grigio': 100%,,,Vitigno 'Pinot Grigio',Valle d'Aosta,Provincia di Agrigento,"F%C3%A9nis, Nus, Quart, Aosta Valley"
Vino 'Valle d'Aosta o Vallée d'Aoste Torrette' Rosso,vino 'Rosso',DOC vino 'Valle d'Aosta o Vallée d'Aoste Torrette',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 30%, Vitigno 'Petit Rouge': minimo (>=) 70%",70%,30%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Petit Rouge'",Valle d'Aosta,Provincia di Agrigento,"Aosta, Saint-Christophe, Aosta Valley, Villeneuve, Aosta Valley"
Vino 'Valle d'Aosta o Vallée d'Aoste Torrette' Rosso,vino 'Rosso',DOC vino 'Valle d'Aosta o Vallée d'Aoste Torrette',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 30%, Vitigno 'Petit Rouge': minimo (>=) 70%",70%,30%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Petit Rouge'",Valle d'Aosta,Provincia di Agrigento,"Aymavilles, Charvensod, Gressan, Introd, Joven%C3%A7an, Quart, Aosta Valley, Saint-Pierre, Aosta Valley, Sarre, Aosta Valley"
